TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
17549530141836410452797265130420831468188218363406508430916199961459094714492,1753969740048,1753969773697,1753969807897,1753969773792,1753969807897,,,67849
37823875505856701157859974240837607511462206352441340049475281763977382246716,1753969765218,1753969808547,1753969822876,1753969808617,1753969822876,,,57657
92825478358223453339702178239887288984423422082607435576237865758798242857679,1753969734859,1753969763540,1753969792853,1753969763614,1753969792853,,,57994
18147008788462383203768243481116752816499291302722585813980649113611261304759,1753969734922,1753969768545,1753969768619,,,,,33697
22401716930831641398704436614347769140126765967807019250062956087102204897847,1753969754996,1753969778532,1753969812907,1753969778573,1753969812907,,,57910
8612927241280627601789265760652211409900479735881382678804836907649410791031,1753969765224,1753969803759,1753969822876,1753969803846,1753969822876,,,57651
71289238375135109489084066209535378150093728062461097049878406556003224311541,1753969714312,1753969722606,1753969728840,1753969722737,1753969728840,,,14528
22835246657615157690506857698473290643791283191535877144451830002795586933438,1753969729756,1753969748541,1753969777759,1753969748620,1753969777759,,,48002
89633461131995371252414425007486685582326826540771237508698269341645846375207,1753969734832,1753969757980,1753969778573,1753969758076,1753969778573,,,43740
22411885959680765007514608026520612043965723542717863884170977040512797552098,1753969739964,1753969767636,1753969767763,,,,,27799
55295901037507840859498525643127313953783695078191916847534042774434679695735,1753969760086,1753969788018,1753969788128,,,,,28042
84600229208796123104126776275749228457744900674381760503040327173209991139628,1753969765198,1753969808547,1753969822876,1753969808617,1753969822876,,,57677
5594331999732677783092645702161000627976811104546426774852764294088467814308,1753969714255,1753969718507,1753969723573,1753969718605,1753969723573,,,9318
11908687753960619441413838790023151892524471066196208837760576290932395896549,1753969719419,1753969728693,1753969728840,,,,,9421
35445298678896431371188821527695983059010004074682249182280868425611762471617,1753969734920,1753969762631,1753969788128,1753969762764,1753969788128,,,53207
99231699762599068196605021074063650253586629119065832472789735299748009839590,1753969739984,1753969763531,1753969803959,1753969763576,1753969803959,,,63975
2414738357284512375747670940005329822730181767935627313479732440250478303775,1753969734884,1753969763540,1753969792928,1753969763614,1753969792928,,,58043
19691359837271998212942571524600799376897506209218301916552638438073259250750,1753969714142,1753969717585,1753969717648,,,,,3506
77556775510670168219421408840571923056757358937814154076957806315846772442011,1753969719375,1753969727851,1753969728505,,,,,9130
27836021157475775895555515202275437681733077404618022670685641325965809467305,1753969719402,1753969727851,1753969738560,1753969728505,1753969738560,,,19157
47135731541274757495466092864471871314419618539563751652490100902808764400021,1753969724619,1753969737623,1753969763614,1753969737757,1753969763614,,,38994
34869021452182283919334980028406147826163355167209395330154178052509282928072,1753969729773,1753969748528,1753969778612,1753969748589,1753969778612,,,48839
76473572061157523576509232983525523362430926596701437949080308869827912608829,1753969729698,1753969748541,1753969773161,1753969748620,1753969773161,,,43462
12335239960979188326932389743050954289530606528000859196602400446960909911627,1753969754919,1753969777631,1753969807897,1753969777759,1753969807897,,,52977
47761354146809304933049159962006384701349605430059980305696011983617333195577,1753969765229,1753969803019,1753969818865,1753969803135,1753969818865,,,53636
21660538424343197863227860897705116636604326882210528919976410309394646768466,1753969734929,1753969768545,1753969807897,1753969768619,1753969807897,,,72968
55872327703570428368590111282976371663289394606041990600449775001660847284378,1753969754969,1753969778532,1753969778573,,,,,23604
114929947221689485147015484990769310793895756217690094807321034051248445329734,1753969760049,1753969783530,1753969812907,1753969783596,1753969812907,,,52857
17659247226629211953729936701151433060693358464561526845553389768802922288376,1753969714068,1753969718493,1753969722737,1753969718583,1753969722737,,,8668
90704636547009430602444137250142093050886884498752007477053926315699420317135,1753969724608,1753969737623,1753969737757,,,,,13148
59404768979063901960937478571053370399637012256997987215131272726724773855792,1753969724618,1753969737848,1753969758796,1753969737887,1753969758796,,,34178
19785434514006489970554138423679852256262314293296204583410668141590776741861,1753969724586,1753969738537,1753969762764,1753969738616,1753969762764,,,38178
5903022070947022716133669749946309833119572494401757282445223037714557307974,1753969734850,1753969757980,1753969782793,1753969758076,1753969782793,,,47942
41506815927053343362411823344032101660401797710333476824674807909961449737484,1753969734922,1753969762631,1753969762764,,,,,27841
115790076163349792009496427451034099360310954320179631466849553631490963695511,1753969739973,1753969767636,1753969803135,1753969767763,1753969803135,,,63161
66939255069382600240125167966114788446104865757578800522948994971942659874258,1753969760098,1753969788018,1753969788128,,,,,28030
75697684224030456296311011467669412522177308219492561813026284019628324824110,1753969714042,1753969717585,1753969717648,,,,,3606
50426230268721715804761657975970068849864281379860469630356704198820891105651,1753969714210,1753969718507,1753969723573,1753969718605,1753969723573,,,9362
65845722116676912480674859161079490193770203834745018996625384307351992924508,1753969714296,1753969723511,1753969732757,1753969723578,1753969732757,,,18460
84419730556723774418562091717493169665138429660116467872847981742066441490632,1753969719447,1753969728693,1753969743348,1753969728840,1753969743348,,,23900
68760257187422747017884460711853331625036312484337698878214669748267469107844,1753969724568,1753969732613,1753969743847,1753969732757,1753969743847,,,19279
69081530613324702086312009913332799182927886888742964018899769404033685904978,1753969719464,1753969733534,1753969748589,1753969733614,1753969748589,,,29124
52763149352999936827864646302510580164565574610828635231658073728162912370917,1753969724628,1753969737623,1753969758796,1753969737757,1753969758796,,,34168
102196882944460819733309218209244321409207596615624395919718497593492266185413,1753969729757,1753969747624,1753969773161,1753969747781,1753969773161,,,43403
29336290055757501720284493302273434772930267489925559042001223248788685590274,1753969714148,1753969717585,1753969717648,,,,,3499
864601616753138128755398251828311343136250243583899947256006444691440205013,1753969719442,1753969727964,1753969728102,,,,,8660
92432938328931425604824886066181796085357346313797129718532487719834253089229,1753969734929,1753969767636,1753969803135,1753969767763,1753969803135,,,68205
26793617997793727660784111863815833554641802179271727993349346443033994666418,1753969760036,1753969782631,1753969782793,,,,,22756
66768156324622854621319809030108894784203687310027624671291664172093679032834,1753969760068,1753969789280,1753969823616,1753969789510,1753969823616,,,63548
20293312034595973865187707517000822162060258682856485562240353058698431464216,1753969765199,1753969803019,1753969803135,,,,,37935
103212259401838105999785578460611922863475080935437442268340549772751975255255,1753969765240,1753969803759,1753969828546,1753969803846,1753969828546,,,63305
337629030020252971788393586664775554505138680841713395151043096569784805056,1753969729728,1753969748541,1753969777891,1753969748620,1753969777891,,,48163
90681963929067503773425563946695019753041543103046309398326913355761337964965,1753969734868,1753969763540,1753969763614,,,,,28745
9473217423616329040123697714047561431204475604130333046168502391552541946296,1753969760045,1753969788018,1753969812755,1753969788128,1753969812755,,,52710
16222508096023144436571002409113678114333279029570215897308263599570458627342,1753969760076,1753969788018,1753969813572,1753969788128,1753969813572,,,53496
70766825289904039168709631982844444238059959724672441702874918040937823768400,1753969760104,1753969788018,1753969823616,1753969788128,1753969823616,,,63511
45310765115720888181928893339485596060980986562975080543202189900755213806925,1753969765238,1753969803019,1753969828546,1753969803135,1753969828546,,,63308
32045102332390699823904610811627830703580371125853943813791731722797054224302,1753969765266,1753969807695,1753969807764,,,,,42498
46658862941716657419054299369156128617505499217598183091556339176270495455078,1753969714116,1753969717585,1753969722877,1753969717648,1753969722877,,,8761
48234920656991302859689468753979792911931881725568626819451269296426705165747,1753969724566,1753969732848,1753969748589,1753969732890,1753969748589,,,24022
103650494741537293764646439923870082271939184555808295849868545731699927462323,1753969734868,1753969763540,1753969788791,1753969763614,1753969788791,,,53922
57961482484522925845102845156404768135939688560846327760818653445966710313217,1753969740026,1753969773808,1753969807897,1753969773999,1753969807897,,,67870
96536057497232907441991075130104020399193806906977990273411678247658355159844,1753969754932,1753969783548,1753969812755,1753969783629,1753969812755,,,57823
115590610035666619285868835663885563878838740141310924169350882576956670412715,1753969765195,1753969793536,1753969818865,1753969793580,1753969818865,,,53670
9063983530833072442010357114743085792482304212438928074216568049170669771109,1753969713817,1753969717818,1753969723573,1753969717878,1753969723573,,,9755
22029363659351557761311038200814387362569914144687892527358569926837153780841,1753969729761,1753969748528,1753969778612,1753969748589,1753969778612,,,48850
62092806801238084872170035920659436136932282947780973171980616276438690314639,1753969734834,1753969748528,1753969773363,1753969748589,1753969773363,,,38529
60327786022498078588914940963063970633649383412006626935622304477289971569515,1753969734836,1753969757980,1753969788870,1753969758076,1753969788870,,,54034
71915919475490975828030513713100292821785734982969711910978772865103212386254,1753969740009,1753969768534,1753969813602,1753969768582,1753969813602,,,73592
33746223951623985739245560137220610141675191248469409755789424946935038052443,1753969740051,1753969773079,1753969803846,1753969773161,1753969803846,,,63795
113563694527409209146065748332036803290147680259586923930439727333584646908049,1753969754920,1753969777857,1753969807764,1753969777891,1753969807764,,,52844
8893629358941818596980547611721533533503959827384119496489141341875847744572,1753969760059,1753969788018,1753969812755,1753969788128,1753969812755,,,52696
33916842496742720951321578452922757041541026665429609309097987763361096234875,1753969714336,1753969723504,1753969732757,1753969723573,1753969732757,,,18420
34781122965270154931071838056724754357808967187531345957382486460973051408580,1753969724524,1753969732613,1753969732757,,,,,8233
38372889003520558938376115935269607536259410133829281841908460388831993638345,1753969729712,1753969742914,1753969743348,,,,,13636
17389635361657052651259676882493797813838014232771508218326675461615773724671,1753969734831,1753969759292,1753969782940,1753969759559,1753969782940,,,48109
51808125655625687597311959090406644744413335075218399715751803450559439319474,1753969739993,1753969767860,1753969808617,1753969767914,1753969808617,,,68623
90027930265852931840949856146346863207697306893256464632129984083252417464947,1753969739963,1753969768545,1753969768619,,,,,28655
43216439600671305464659988722750277425086017250410409435771555550896398052187,1753969740051,1753969772910,1753969773363,,,,,33312
72621473233075269822361669934787568086174421580583556710296518281316426292274,1753969754929,1753969777857,1753969807764,1753969777891,1753969807764,,,52835
103221185867204275874345274496086695825489156543168214510066574266090526816686,1753969719405,1753969728693,1753969728840,,,,,9435
81376331530141967647963600903290103893453946355248246012379672056365432209445,1753969724627,1753969738519,1753969762764,1753969738560,1753969762764,,,38137
63971347644626206172386536666785268649288044745991756122066899184259814246307,1753969739964,1753969767636,1753969767763,,,,,27798
45781706954408475984133809806156605586408695382955227711813996126370649647811,1753969739977,1753969768545,1753969768619,,,,,28642
15228934652969759284486275915454449143647158891010168298544976160822261950018,1753969754975,1753969782631,1753969812907,1753969782793,1753969812907,,,57931
111711047875252820495871712297459984048063767005255081558568718981330407126651,1753969754996,1753969782877,1753969782940,,,,,27944
67007942382096555017368266578076189696546206867252444120254715778583906454088,1753969760134,1753969792712,1753969813572,1753969792853,1753969813572,,,53438
28443086124624670096579417558058598719509757781451160039305174017945480787699,1753969714050,1753969718493,1753969723578,1753969718583,1753969723578,,,9528
74306456389478447737906894918723772826651857095506045106425989977450353945168,1753969719474,1753969733520,1753969747781,1753969733575,1753969747781,,,28307
72756497961340802007017682765113344893676054006320190360598101613570342011068,1753969754910,1753969778538,1753969812755,1753969778612,1753969812755,,,57845
103289812396866685737811466108845644426217121514422480051915270626665151808665,1753969760081,1753969788018,1753969788128,,,,,28047
81286975236416051976015227674116947791225896433287406133053972562274764584213,1753969760058,1753969789280,1753969813572,1753969789510,1753969813572,,,53514
79394698608070147804092872701477653766442741331150439926548986766302514198556,1753969765232,1753969803019,1753969818951,1753969803135,1753969818951,,,53719
39124120667226062522939808501986362736031498727674304904209540948189504678308,1753969765232,1753969813541,1753969822876,1753969813602,1753969822876,,,57643
36589361181150975359774531903296455766522493887401458812991437180493611509218,1753969713773,1753969718507,1753969718605,,,,,4832
66662836291412769349629754707862770962165127646871046986492813598141907372604,1753969734872,1753969763540,1753969792853,1753969763614,1753969792853,,,57980
16021802905813199524156060982285396213254806697798988729702614854694166650977,1753969754961,1753969777857,1753969777891,,,,,22930
103294842646603961371929516401692825245190298733399968045629352433482771956783,1753969719442,1753969727851,1753969743884,1753969728505,1753969743884,,,24442
97544759412949248682635736052371730140958954337715886197932936782321223089339,1753969724574,1753969733520,1753969733575,,,,,9001
34476543731107610364555678540616499376185589111838559158174342231089079420432,1753969724630,1753969738519,1753969738560,,,,,13929
112650260844152920111812480958868580699618727624573218020993353913825769306797,1753969734923,1753969762631,1753969788791,1753969762764,1753969788791,,,53868
79070502126057501488007578747524916500560465354319057018964683596182567135231,1753969739973,1753969768545,1753969807897,1753969768619,1753969807897,,,67924
4322766440545788475709364265665052989811299537457668057660187414080252348925,1753969754913,1753969777631,1753969808576,1753969777759,1753969808576,,,53663
59477242449230362198035461999828051319199870599725213222882799552084745178092,1753969760131,1753969792875,1753969792928,,,,,32796
105400178415385626726653459813151562253936824807496785988741335783962135630492,1753969714256,1753969717585,1753969723573,1753969717648,1753969723573,,,9317
15521514219210877613478542908364583571793833310759636551872669018407090045374,1753969729681,1753969742981,1753969743092,,,,,13410
15356089724439570882463559118511479723380170330592973680865782523425660603611,1753969729759,1753969747624,1753969778612,1753969747781,1753969778612,,,48853
43773361606083195441712717685872622652916968985643592249697566133605523234543,1753969765194,1753969802995,1753969818951,1753969803360,1753969818951,,,53757
45039611067237545108778734708907710217947441862814618843226095196312828740183,1753969765215,1753969808547,1753969822785,1753969808617,1753969822785,,,57569
103787301740905809576055864223877076586508012905257058404834319955846512920806,1753969724570,1753969732848,1753969748589,1753969732890,1753969748589,,,24018
45624885729707378072775088760173660048096239558391693693517525793703930072850,1753969719459,1753969733534,1753969733614,,,,,14155
50100893106021510140765913238844271868795197927832268069539089930381863673047,1753969724576,1753969737623,1753969762911,1753969737757,1753969762911,,,38335
115721258756946523530671368854573222991027943898622678746404595403513681551991,1753969729759,1753969748541,1753969777891,1753969748620,1753969777891,,,48132
9586550122208320611218345364157438489486087985523953789117717364013370146374,1753969734875,1753969763540,1753969788791,1753969763614,1753969788791,,,53915
90699587202752592502539766391126354480833583808079523975617467168487529736349,1753969765191,1753969792712,1753969813572,1753969792853,1753969813572,,,48381
78389432475243367978709183727751411638333965489802112277955996344605946328518,1753969760106,1753969803835,1753969818951,1753969803959,1753969818951,,,58845
95702091812580139423786826846352872554032830235185167760977919191861752868308,1753969765209,1753969808547,1753969808617,,,,,43407
110593670986872165999449830754689043546194440971890065479447592973181223727473,1753969719443,1753969727851,1753969743884,1753969728505,1753969743884,,,24441
72194856103594289221384658230800286183262604760016290896327726886309650937765,1753969729705,1753969742981,1753969767763,1753969743092,1753969767763,,,38058
109659870609560054029981000885976423701744796514194221020196363078676673394794,1753969734901,1753969768545,1753969803360,1753969768619,1753969803360,,,68459
38094592239042593601065028732254111664568787464759130810273986044341443399557,1753969760031,1753969782631,1753969818958,1753969782793,1753969818958,,,58926
103841917030483417101092236795268828579079359403477851856446451280209528404744,1753969719429,1753969728716,1753969743847,1753969728892,1753969743847,,,24417
23699142105267877034333728391139232472551373563626796357758716745853500722126,1753969724565,1753969733520,1753969747932,1753969733575,1753969747932,,,23367
22874670924719801093949049036593586909767409787362199317625017808439608993067,1753969734872,1753969757980,1753969778573,1753969758076,1753969778573,,,43700
93516297439951534091308939016841379914678088198534240057361721121715413704418,1753969729783,1753969758992,1753969759185,,,,,29401
103578817475030115156070809686748425923938324777475047768032313822779735343433,1753969734897,1753969762859,1753969793629,1753969762911,1753969793629,,,58732
102708127555160754973920258633212773902932124474807650142981265509768849045364,1753969739985,1753969767860,1753969793580,1753969767914,1753969793580,,,53595
8503062124598108915799416506900080607271666491627871042400815560333906002433,1753969765246,1753969802995,1753969822876,1753969803360,1753969822876,,,57629
80010617010412059090496163816897510288156705070631904415800116176027736385734,1753969724564,1753969738537,1753969762764,1753969738616,1753969762764,,,38200
92398998201953111606993277810204772532963283503648444100239884277232111917712,1753969739986,1753969767860,1753969793580,1753969767914,1753969793580,,,53593
93513234470723564641611244567331341670420011722998634855557260360519671384554,1753969765231,1753969803759,1753969822876,1753969803846,1753969822876,,,57645
114132183281354470072658081769025420043899502043426555985255652242206584963815,1753969724630,1753969737623,1753969737757,,,,,13126
114612493905602231596171827597290576035790254151195232576251567785259912892368,1753969724613,1753969738519,1753969762911,1753969738560,1753969762911,,,38298
114763752707489466275658803797903469300647690974587144167119968490497207288718,1753969740018,1753969773808,1753969807764,1753969773999,1753969807764,,,67746
24377157010584875415157759365487176737651548703249027242684309425435281041683,1753969760044,1753969783530,1753969812755,1753969783596,1753969812755,,,52711
29290397458571291544632579345899864383718402479334576056789294514849782752404,1753969754952,1753969783548,1753969783629,,,,,28677
75241864188074921045688901559047730452694111443788135480168333712955212431555,1753969724596,1753969733520,1753969759185,1753969733575,1753969759185,,,34588
44319211619558765641715073282085539388796605222040906722419838989826143476713,1753969734906,1753969768545,1753969807897,1753969768619,1753969807897,,,72990
101549625681924089876249796977664951684850180919210864519404065075121689001004,1753969719443,1753969728693,1753969743092,1753969728840,1753969743092,,,23649
104154607588779373099913619425665307490071662102752173379098456660048435956153,1753969760077,1753969783530,1753969812755,1753969783596,1753969812755,,,52678
72774376567694618532745925735491461910763889036902234315630483975064471463854,1753969765244,1753969813541,1753969822785,1753969813602,1753969822785,,,57540
46774519367028317416598396078442863838040850161723695215867730752054658171906,1753969724612,1753969737623,1753969763614,1753969737757,1753969763614,,,39001
44438943767504744538412242814411977717096122549676136120181377082616934395136,1753969729723,1753969742914,1753969743348,,,,,13625
16211478911289466894561210258237762478654483303366716400120173245160031079839,1753969724619,1753969743748,1753969773363,1753969743884,1753969773363,,,48743
82082703167653798759896180661656760891979188861949295870858045962665575972747,1753969739991,1753969767860,1753969808617,1753969767914,1753969808617,,,68625
98619213389001995090236829799910194637883023329662784851583957693938945281302,1753969740031,1753969768534,1753969768582,,,,,28550
6335605336981812178759025163590009806907619192769992236656810439980633711306,1753969754916,1753969777857,1753969818958,1753969777891,1753969818958,,,64041
6936321954607123697046562005378544316810678543719335272378845659994104262719,1753969760066,1753969788018,1753969813572,1753969788128,1753969813572,,,53506
72148229477626662547842382920547825311922423182116926479830396194982942241533,1753969765202,1753969793536,1753969818865,1753969793580,1753969818865,,,53663
73399388802214140866265176747488335085473249573744489344988813118929454432823,1753969729746,1753969743720,1753969773161,1753969743847,1753969773161,,,43414
73494056737034460318358746862836294338749044828059329203974431373104362899242,1753969734829,1753969759292,1753969788870,1753969759559,1753969788870,,,54041
50303867789420574712226055636498112725043291177738233911846934801876912461985,1753969740004,1753969767636,1753969793580,1753969767763,1753969793580,,,53575
86900896709122296513637289106423074872296650684204658613938517635292174228412,1753969740042,1753969768534,1753969803360,1753969768582,1753969803360,,,63318
36564630478897325366976857515202277477226595489571935779435961730591945022661,1753969734923,1753969768545,1753969807764,1753969768619,1753969807764,,,72840
61922589283577916163203444873379199924253008521775575093933544372955424249625,1753969740026,1753969772910,1753969773363,,,,,33337
15962651960171705480109029962747422119894969168430851959737954786675152123144,1753969740025,1753969772910,1753969813602,1753969773363,1753969813602,,,73577
55361618523278091578532187155832168736032613135299690187219039687788277625708,1753969760096,1753969793551,1753969818865,1753969793629,1753969818865,,,58769
21544465549365830087782424870552195778543317917873594164194880686809525251605,1753969713825,1753969718493,1753969718583,,,,,4757
14036802539922643318074606230170574218514928376127779053940622339737245954574,1753969714326,1753969723511,1753969733575,1753969723578,1753969733575,,,19248
65010245524161458319826702458139202720830600540010820787165473825175824771095,1753969719440,1753969727964,1753969728102,,,,,8661
93458938653295789112775387968641003362389926404636721688612162690061902593283,1753969724523,1753969732848,1753969748589,1753969732890,1753969748589,,,24065
63788368065649356837857071721853824609126012879338445194491577228998144461691,1753969724544,1753969733520,1753969733575,,,,,9031
76747740538633680852035636328261328357082190131458882764495344166928217764719,1753969765253,1753969807860,1753969822785,1753969807897,1753969822785,,,57532
11898124641400290079847379225893470289285769474072648879563497442772816294485,1753969714199,1753969718507,1753969722877,1753969718605,1753969722877,,,8678
2442609464933737908838309025469884364992625450612190903311385164969648840764,1753969724532,1753969732848,1753969748589,1753969732890,1753969748589,,,24056
69125205461854773205032651440702982719950021220271558033759833754947759365784,1753969724615,1753969743748,1753969768582,1753969743884,1753969768582,,,43966
113409487014975324658554330471802847205439529994649168161283133007109847619752,1753969739975,1753969763531,1753969763576,,,,,23600
22187475168879592112015808643920703329397922702699169037009144892690229215378,1753969754908,1753969777631,1753969777759,,,,,22851
37706277834750800939531760673709861716369009481508513966182675022038229538535,1753969760047,1753969783530,1753969812907,1753969783596,1753969812907,,,52859
111278916783802613422508702001754823904603185661168879475136623680999070167362,1753969760095,1753969783530,1753969812907,1753969783596,1753969812907,,,52812
114687319082526218969395022749685064613523372122464515072376625510303379575246,1753969765232,1753969802995,1753969818951,1753969803360,1753969818951,,,53719
36108866588362163086346597966089230054916569141919712078632292389734330081844,1753969724565,1753969732848,1753969748589,1753969732890,1753969748589,,,24024
4053456302638577694725936029363827134287624393247846676756686458052117554294,1753969729713,1753969742981,1753969767763,1753969743092,1753969767763,,,38050
19149281193293385595242365490522354440536932707619155427363232563005411476580,1753969729703,1753969748541,1753969777759,1753969748620,1753969777759,,,48055
92767625868032865490874721931443240470169599071872439199173770080080686409251,1753969765189,1753969803019,1753969818951,1753969803135,1753969818951,,,53761
23231110696051315960825006033558434597055587636149683955162186835704960076157,1753969760135,1753969803835,1753969803959,,,,,43823
103181635126888221153494341380663645779941190096400288468558482326451755191591,1753969765250,1753969807695,1753969822876,1753969807764,1753969822876,,,57625
52201737830893688219702134466501510594479003265834895170970470484961671804439,1753969714250,1753969717818,1753969723573,1753969717878,1753969723573,,,9323
110338388869860711055749519931405680661090555196282150874513559568098309856156,1753969714312,1753969723511,1753969732890,1753969723578,1753969732890,,,18578
103478131702713262197089258600106669181841015565999297754788203185180433193320,1753969719413,1753969728693,1753969743092,1753969728840,1753969743092,,,23678
10532248713574813214751803873263259033344512960055899951633605200559591921595,1753969724593,1753969737848,1753969763614,1753969737887,1753969763614,,,39021
37152478652048497873063908105605165604642661781052387514520714084558939638304,1753969724604,1753969737848,1753969758796,1753969737887,1753969758796,,,34191
64477780103285026174094549292603290352591822330488062782559253390390692694231,1753969734914,1753969762859,1753969762911,,,,,27997
47634729607355584358903683355388116680319668630273284366744585974425466313734,1753969760045,1753969783530,1753969783596,,,,,23551
30762636145329950043775226674869057345444513116655564499128258927161950800825,1753969760036,1753969783530,1753969812755,1753969783596,1753969812755,,,52719
12543663411948764704470345766544137230411420766205417699660106946262785209596,1753969719448,1753969733534,1753969748589,1753969733614,1753969748589,,,29140
42891379187966287792078590612005433297797402513994144604329649248016679721828,1753969724603,1753969738537,1753969762911,1753969738616,1753969762911,,,38308
67907085869686635452927212240730171366374771235268551732550545902935050273109,1753969729713,1753969742981,1753969773999,1753969743092,1753969773999,,,44286
17376786034010597942924727000351069075409155069819736714727889550717897753264,1753969729701,1753969743720,1753969773161,1753969743847,1753969773161,,,43459
110691958438474995695242580353023480052011979640727697488757822545169363862493,1753969729740,1753969747624,1753969778612,1753969747781,1753969778612,,,48871
101679910303280144587332531650200749784819127490238649614850528636127962020247,1753969734837,1753969759292,1753969783596,1753969759559,1753969783596,,,48759
13437914839203136509254076772861899318751901481666140165472617635406331493860,1753969734895,1753969768545,1753969803360,1753969768619,1753969803360,,,68464
537292275785781120228771331563012054535233345017579656668345990321098212218,1753969765185,1753969792875,1753969813572,1753969792928,1753969813572,,,48387
8624365302692915805945394751451057056763004811481484937798032290452489043056,1753969719441,1753969727964,1753969738616,1753969728102,1753969738616,,,19174
109234278022228268481550408299609040507187689339236624762325438643608672172622,1753969729802,1753969758992,1753969782793,1753969759185,1753969782793,,,52991
8151719317986215395218718855446112368257059324584708485958519755327800644553,1753969739959,1753969767860,1753969793580,1753969767914,1753969793580,,,53621
97031629718251982093513094988337716546857323958704405541572057583914965609573,1753969760040,1753969783530,1753969812755,1753969783596,1753969812755,,,52715
3813022593738630269126746763369695701362834807749174108815765901564937392614,1753969765175,1753969788687,1753969788791,,,,,23616
37745443933689025671867534746686722146047004348374255944471130998370213889704,1753969714214,1753969718507,1753969718605,,,,,4391
62336781904869201845101781117618192523085813757081972922141678867439896182195,1753969719460,1753969728693,1753969743092,1753969728840,1753969743092,,,23632
63150367096254057602089053637550541485307986524624182331548902906294281178308,1753969765235,1753969803759,1753969822876,1753969803846,1753969822876,,,57640
87677146436785754824103433027448143735705471637849322566854375681112464519919,1753969713952,1753969717818,1753969722737,1753969717878,1753969722737,,,8785
74507504699612702962961817930889936369369373184605802078824898568061515007453,1753969724596,1753969733520,1753969747932,1753969733575,1753969747932,,,23335
70324280138201597661832507452390632075143565355892554129199227893245991380326,1753969754904,1753969773697,1753969807897,1753969773792,1753969807897,,,52992
11742454359799445273567273593288030695098848167847316635754512255245383522392,1753969760049,1753969789280,1753969818079,1753969789510,1753969818079,,,58030
51301704654941928492666102991295337833989606083171972183384756603811241775695,1753969724541,1753969733520,1753969747932,1753969733575,1753969747932,,,23391
3839710449543635490014233958486662320615561231512576148451645027886399757254,1753969724613,1753969737623,1753969758796,1753969737757,1753969758796,,,34182
70544569781257321593539053651201279689583358239351836318871961783374117078225,1753969729666,1753969742914,1753969773999,1753969743348,1753969773999,,,44332
89214756616649072475987430957042975474318941629258409208620982393110204174327,1753969740044,1753969778538,1753969812907,1753969778612,1753969812907,,,72862
49100098549838277520870588967969609109407387317641340369848744472426497425159,1753969760067,1753969783530,1753969783596,,,,,23529
13128987998215393010339483032358001324180314599429581040250877744560283040087,1753969719441,1753969728716,1753969728892,,,,,9451
98101912684990809919802368366205405693282125707687024114203347524334495391818,1753969719438,1753969728716,1753969743092,1753969728892,1753969743092,,,23654
52464542086970438687947734561487079604846502351719393674687325247285556034329,1753969724612,1753969737623,1753969762911,1753969737757,1753969762911,,,38299
106075409574005426971838920833704014420751243486918629576948073180892935624533,1753969729738,1753969747859,1753969778612,1753969747932,1753969778612,,,48874
93540174414941129785737131076962294489029689738896258186095453698774287430908,1753969734874,1753969759292,1753969783596,1753969759559,1753969783596,,,48722
34631620031956961073378260237353419038376711680953714618586846775329736405843,1753969739973,1753969768545,1753969803846,1753969768619,1753969803846,,,63873
54618369790518317208699593937361633191124229152100611119753173837932570606398,1753969760095,1753969788018,1753969823616,1753969788128,1753969823616,,,63520
85066949877703327247988271996811562919416921298158832905116208644746159116148,1753969765191,1753969793536,1753969818865,1753969793580,1753969818865,,,53674
50382501271997728251682264728545192768947348323833971525195068625733718745237,1753969714249,1753969718507,1753969722877,1753969718605,1753969722877,,,8628
108299205012348604297014916288080802563631371664270212729546639086272688383329,1753969719418,1753969727964,1753969728102,,,,,8683
98471659555179926317736118483832293236813116158350764273927682041134754023226,1753969719418,1753969728716,1753969743092,1753969728892,1753969743092,,,23674
111062570348836322671719438495680328032054755860276795090027878845301995638184,1753969724603,1753969737623,1753969763614,1753969737757,1753969763614,,,39010
34246187625216024142876863883196782481971860401826061056784132319833612036210,1753969729757,1753969747859,1753969773363,1753969747932,1753969773363,,,43605
115293976506909968389734867073815799422789788645448352977362773572048612670591,1753969729788,1753969758992,1753969782793,1753969759185,1753969782793,,,53005
67623066586060022476883191818040706858716227365427726884204830394504346734557,1753969724542,1753969732613,1753969743847,1753969732757,1753969743847,,,19304
38036937374208655736915643809563469283442571766619598141752101546800014203121,1753969734840,1753969757980,1753969782793,1753969758076,1753969782793,,,47953
90832065158033842366830177356158785993994527826916290415894874053334576598486,1753969729774,1753969758992,1753969778573,1753969759185,1753969778573,,,48798
90723111129554364085622783574568858620130190919761071533799145199385614699349,1753969734910,1753969763531,1753969763576,,,,,28665
31984112571251671637616568153551117264776331049710383499010145792113662699117,1753969734908,1753969768545,1753969807764,1753969768619,1753969807764,,,72856
4946895269830001335703548772400593048732466284425080855645094378187980171642,1753969754977,1753969782877,1753969818958,1753969782940,1753969818958,,,63981
57385623502736638406167312571042610125356731794406146963825780802327002398039,1753969765262,1753969807695,1753969807764,,,,,42502
92923777324703977704801792503645132480569921832305062016262560793073031654136,1753969714325,1753969722606,1753969728840,1753969722737,1753969728840,,,14514
