TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
111488062148070280800000521157815281509659647919836209890467291003292584564720,1753970579838,1753970608450,1753970608517,,,,,28678
14134581180704922241657508650766964063813371460390524010645523290818087154441,1753970564223,1753970568068,1753970568151,,,,,3927
32792086282311061343520580481426299256299512200777999670910549709920549946259,1753970569426,1753970578393,1753970588453,1753970578450,1753970588453,,,19026
33598105335751776506434669687643624414995908043875691944872056854971126863148,1753970574706,1753970593717,1753970623500,1753970593854,1753970623500,,,48794
8250840906923598252329441534114636177812970433016516156380357928459108436556,1753970579804,1753970598436,1753970623135,1753970598586,1753970623135,,,43330
85094246030337248417576223267692473380960298271868387044750113669331691322976,1753970585007,1753970608456,1753970638516,1753970608504,1753970638516,,,53509
99617555483766040823464682111800847531901856689672799908550151688813304108559,1753970590242,1753970623433,1753970653143,1753970623500,1753970653143,,,62900
90525000874766636082885279317756772168884959289547187317012256485176695052977,1753970604825,1753970633441,1753970663870,1753970633519,1753970663870,,,59044
78175267054654317565729200887481433958291821421091681740651005067584676763002,1753970604846,1753970638446,1753970668528,1753970638516,1753970668528,,,63682
6963770385870014177945802361422078368254705615164514520195225234218090099996,1753970569335,1753970578708,1753970593487,1753970578845,1753970593487,,,24151
90229955544943476421468012456187728859923636740859553592823565179296943698535,1753970574651,1753970584042,1753970608517,1753970584368,1753970608517,,,33866
63451487220242320486873384241713491369282024202813756247983038039196703297972,1753970579773,1753970593067,1753970618883,1753970593105,1753970618883,,,39110
62029348119134550232395002627922068149386941737545891911514230469893480685361,1753970615295,1753970658448,1753970673475,1753970658514,1753970673475,,,58179
115589342772909633016283321387649194730176704593715229569471602036684751840457,1753970569455,1753970578051,1753970578098,,,,,8642
61434020553220438644514298563993879858599374340456594196789914489102272062667,1753970569572,1753970584042,1753970584368,,,,,14796
94622656214580674217654068830613639012046061352904737770341166531410511619529,1753970579763,1753970593417,1753970618131,1753970593482,1753970618131,,,38368
28609001894918067617064640116864675114283607204767073872819897960181346518341,1753970579755,1753970593402,1753970623494,1753970593487,1753970623494,,,43738
113356887258455168659301672524329655044468554875074111878416353683463688552773,1753970579817,1753970598068,1753970598126,,,,,18308
75166342268567863780306490627791806830721819399483877677021477014422050856170,1753970585029,1753970608103,1753970638516,1753970608143,1753970638516,,,53487
59501256823277576776613023845777870204392316446303340201634817612751361457475,1753970585086,1753970608103,1753970633896,1753970608143,1753970633896,,,48809
33703352487927351749432973437722566168578849259971792950222222143370729873125,1753970590178,1753970618435,1753970653519,1753970618513,1753970653519,,,63340
103610128638575233396172711446238028543244396548831929013954001552462875063468,1753970569515,1753970578708,1753970593105,1753970578845,1753970593105,,,23590
113582007901587335359540575462835565583501877465456479140163926394097959207776,1753970585062,1753970613438,1753970643502,1753970613518,1753970643502,,,58440
71377987675166452230370039077417184863099038941226867655456417788578675365053,1753970585090,1753970613438,1753970644825,1753970613518,1753970644825,,,59735
67914275825507146225289168084349315445566263469593492440527829385614218549919,1753970585106,1753970614078,1753970653523,1753970614411,1753970653523,,,68417
55857625508628579615873129197985863596810359016758143829799611866949349106027,1753970585112,1753970618435,1753970653519,1753970618513,1753970653519,,,68406
74734625115583587981411750375400791357059910999462990299649394039628840141322,1753970615244,1753970653464,1753970678452,1753970653519,1753970678452,,,63207
65699885644842202746641436691686555003756281228088256139431658797689640340387,1753970584942,1753970613438,1753970638144,1753970613518,1753970638144,,,53202
103281477162513754635967029952693234250470563603152594580320067781818469270736,1753970604781,1753970633441,1753970663494,1753970633519,1753970663494,,,58713
48082969520262821272558033452741503690815941115535428944656324504965006607851,1753970615296,1753970653756,1753970678452,1753970653861,1753970678452,,,63156
26167666993920125976640823249290313874477680552058672926004841776074007847530,1753970615213,1753970658448,1753970673475,1753970658514,1753970673475,,,58261
90958181644324305408453593616951185439016802980489112329564129596684599856216,1753970569358,1753970578408,1753970593487,1753970578462,1753970593487,,,24128
90781918930454947644954962090474062928005411240400927165399943877466924604080,1753970569436,1753970578708,1753970578845,,,,,9408
114219793624145575714891613935702246255830933230212525890420039995254754246789,1753970569459,1753970578708,1753970593482,1753970578845,1753970593482,,,24022
100135433589808584058764075954526805460154249830546483644651305575392350831411,1753970569535,1753970583402,1753970598126,1753970583512,1753970598126,,,28590
99110576330918459115430522942515212433497284016707447570971233278599483807631,1753970574667,1753970588409,1753970608143,1753970588453,1753970608143,,,33476
14557482080556592197931722517397345460554687918534739297704250011450654053230,1753970574707,1753970593402,1753970623494,1753970593487,1753970623494,,,48787
74938778261661194738251246245013392040709287559902174727786418406524716076952,1753970584886,1753970608456,1753970628137,1753970608504,1753970628137,,,43250
57591639421655728051130557454704219690146351107850895907866875076168006682964,1753970590199,1753970618444,1753970618493,,,,,28294
79554594940203591587812349841385357642543967139611683760587643524105374836392,1753970564263,1753970568917,1753970573431,1753970569121,1753970573431,,,9167
42860737665923263126214678750726280241543473568635027622724399370707680489322,1753970585135,1753970618435,1753970618513,,,,,33378
4848231211586780701006145987455770840255997433537118435571710449597393435656,1753970585126,1753970618435,1753970643152,1753970618513,1753970643152,,,58025
15178575330535115704366815164082521968698508149441891695750321977636436530615,1753970604816,1753970633442,1753970633507,,,,,28690
70657757091249990375835641773522827784881328113341273315870673490501700854285,1753970604816,1753970633442,1753970658126,1753970633507,1753970658126,,,53310
60091044572735935763851398551409521745611396450199095780115213079736150729199,1753970609958,1753970638467,1753970673528,1753970638525,1753970673528,,,63570
27282870552862447749073747806470911404692089849045423714153672022691350195865,1753970615270,1753970643108,1753970668863,1753970643152,1753970668863,,,53592
45359841842762767004643169319691008844087978087580152719458806406903537945069,1753970615127,1753970653464,1753970678452,1753970653519,1753970678452,,,63325
31715663851828661467613241416655521898101221921527359885862077255192561014155,1753970564239,1753970568068,1753970573431,1753970568151,1753970573431,,,9191
20511889732866350278201043722556048946455669227285614817004660789737978284831,1753970574644,1753970583418,1753970608517,1753970583486,1753970608517,,,33873
115554355719365563436782284294013817136666231583182028402257383113383459722069,1753970590212,1753970613095,1753970613129,,,,,22917
67702561919524157697161094963581658603789974461728902944581173043668413467581,1753970609954,1753970638467,1753970673528,1753970638525,1753970673528,,,63574
99328199600282799951557135176236806293094336076153220752983620936417514015239,1753970615083,1753970643108,1753970643152,,,,,28068
52729694684985843395576166825754935889640443033570055031308369208725259334396,1753970609973,1753970653446,1753970674531,1753970653523,1753970674531,,,64557
75397461107739020667298104552275870627914802793876912407768907546341402570087,1753970564211,1753970568441,1753970573431,1753970568639,1753970573431,,,9219
36400322085831840038845286675311863129430006160864066255759498119721670921810,1753970574648,1753970588401,1753970613507,1753970588473,1753970613507,,,38859
72678958055076378979022653434624242132925610183451663027239155212913396755557,1753970579767,1753970598452,1753970623135,1753970598639,1753970623135,,,43367
34284569231067317284228243747278430510141964016409048616538667265269387659267,1753970579833,1753970608848,1753970638516,1753970608982,1753970638516,,,58682
86544588849736669169855410292642648175084282824351682563438941730306100017118,1753970604729,1753970623096,1753970658515,1753970623135,1753970658515,,,53785
60662741685009016286070517534875955482896108158231959826290083534351537655274,1753970604854,1753970633097,1753970633141,,,,,28287
51121908629015026116444681564904034008746439981385835949414508000096459406660,1753970604804,1753970633441,1753970663870,1753970633519,1753970663870,,,59065
9073951478944829140140950590838817175849899481115702054031474069256817457877,1753970604813,1753970633747,1753970668511,1753970633896,1753970668511,,,63697
107988336953549749890692681831737342447711755731221535701269030055989325609661,1753970585057,1753970614078,1753970653523,1753970614411,1753970653523,,,68466
114555951656215833533440344663500912750351152463294618065480599951652827715350,1753970604816,1753970633747,1753970663494,1753970633896,1753970663494,,,58678
77636666880886777455145787831640660552344648810899399504981597393182950751129,1753970615032,1753970643108,1753970668528,1753970643152,1753970668528,,,53496
81822894310273597034483247953720069302581987010628548995918853134613077297931,1753970615023,1753970643459,1753970668863,1753970643502,1753970668863,,,53839
34626583630449300078537711619611554511729378058795872784102231939076033243518,1753970564239,1753970568068,1753970573431,1753970568151,1753970573431,,,9191
113506194818352363067425422810485508042363774022375860009112031113646839549438,1753970569542,1753970583061,1753970583109,,,,,13567
12482529184516195911942170604754189742766378698519726827049232998872086517594,1753970569575,1753970583061,1753970598639,1753970583109,1753970598639,,,29064
69661133165072906373085586474120059431556074316622465458019999427658973504276,1753970579783,1753970598452,1753970598639,,,,,18856
84139989193256322241322700019136721461387872394013542413743628066624512437800,1753970584980,1753970608456,1753970638516,1753970608504,1753970638516,,,53535
20953041869074506539437600411835941560906074378341578981175350874036353617399,1753970604830,1753970638446,1753970663132,1753970638516,1753970663132,,,58301
33102126712320020521661181286031405295821136964597602568054665766874744741279,1753970615050,1753970653446,1753970674531,1753970653523,1753970674531,,,59480
7209648156490151556115457303526397331162106069571800722656668518718633253529,1753970615471,1753970663446,1753970673082,1753970663512,1753970673082,,,57610
104795209118035958162120366977970635671794815387886039673756667196711928173553,1753970569454,1753970578708,1753970593105,1753970578845,1753970593105,,,23650
72875244817744057332201356887882797680370315176261609594493607187930974248402,1753970604741,1753970629055,1753970663494,1753970629292,1753970663494,,,58753
96132284745869017857909856667984361606953797668079966156332503477643297139731,1753970615132,1753970653464,1753970668141,1753970653519,1753970668141,,,53009
19688682985970707712825269781923663696245711116461355059442937407079828753076,1753970564232,1753970568417,1753970573740,1753970568635,1753970573740,,,9507
109760845930182336784745704127892114962412538054933114528396867565438641251701,1753970564222,1753970568917,1753970573082,1753970569121,1753970573082,,,8860
100258964823736866578846793150770821719238448082405137455129343101326963445914,1753970579833,1753970598436,1753970628541,1753970598586,1753970628541,,,48707
10615839983246749483134054700019935666174024054824169687454604408357333064118,1753970579830,1753970608848,1753970638516,1753970608982,1753970638516,,,58685
10895851107752121726877502357214431003033136238033693792885672352818988029926,1753970585119,1753970613095,1753970613129,,,,,28009
63476581739029327552544590910264147524176610753180793428363065334326327361874,1753970590206,1753970613095,1753970643502,1753970613129,1753970643502,,,53296
5660320668605302561288643622223471050224229551057341800870792647852843788979,1753970585133,1753970614078,1753970643502,1753970614411,1753970643502,,,58369
9652568129880840718050117409203725410916377501266112900054755773077873029615,1753970590181,1753970618740,1753970653143,1753970618883,1753970653143,,,62962
33960968078105390858102383383721185334691960835684092881253957711441555234448,1753970569543,1753970583061,1753970598586,1753970583109,1753970598586,,,29043
70082500353318349571182344444370340633071051238759941011984181032585296335708,1753970579818,1753970599162,1753970599769,,,,,19950
41942156222347165013067445766272352180695291801259016317255414216037393570309,1753970579802,1753970599162,1753970628523,1753970599769,1753970628523,,,48721
90855997086114979034971624723560352209599105121803437567083035739953084818867,1753970590246,1753970623748,1753970623878,,,,,33632
18765357229335701129868086565266720507074743123748475718750551641537388805635,1753970564266,1753970568441,1753970573740,1753970568639,1753970573740,,,9474
82382540379980905856471822710992338274773349237244508263079467300573358283589,1753970564301,1753970573038,1753970584368,1753970573082,1753970584368,,,20067
17274151494639015082693174980777300845445794149006756708524895970846686227186,1753970579770,1753970593717,1753970628541,1753970593854,1753970628541,,,48771
24110964957229593689453171033464456891264047146189283805910648028909790211868,1753970579831,1753970598436,1753970623135,1753970598586,1753970623135,,,43304
14182360477916812406233979879531660750873620693707182293574915711214344946861,1753970590175,1753970618444,1753970618493,,,,,28318
78082928980687884408805770603422042406892903259230351385164220000478443776526,1753970574646,1753970584042,1753970598126,1753970584368,1753970598126,,,23480
62895236115599594067657354145366018793609162527897218455847802141733239498394,1753970579826,1753970598068,1753970623494,1753970598126,1753970623494,,,43667
10234523413201609950944627804729698321146703304649961532779303023068341713423,1753970579820,1753970599162,1753970623135,1753970599769,1753970623135,,,43315
57315005696055917358818868619936383898663239909236679540198105669911721036822,1753970590183,1753970613095,1753970613129,,,,,22945
68779296414011701763030586716046517564839108129142833055816633620414523765832,1753970590197,1753970618740,1753970658515,1753970618883,1753970658515,,,68317
36644208104047525583518379226479762602684177360487344301813479701673799460838,1753970615364,1753970653464,1753970674531,1753970653519,1753970674531,,,59166
61280910678945311845352454487146492952411229467359310456237376252809155794304,1753970574642,1753970583402,1753970583512,,,,,8869
100203414887542334538762323356373290253984148310115491368958381571475088027234,1753970574680,1753970588060,1753970588099,,,,,13418
95119062450537882021145418270477960020733794896192913309539048173871796330265,1753970574696,1753970588409,1753970618513,1753970588453,1753970618513,,,43817
106182757969175962811607699023315278795985981059952883534258720025757138475844,1753970590169,1753970613441,1753970653523,1753970613507,1753970653523,,,63353
53262058609750486859102419457211227638881079772116100225902068441162445163690,1753970590177,1753970618435,1753970653143,1753970618513,1753970653143,,,62966
47699957847419929129256235605498801365738305886456464483998045334921108499030,1753970604779,1753970633441,1753970658126,1753970633519,1753970658126,,,53347
59963863217112273565143429914560151874696948916092657876484180165728473858622,1753970609880,1753970638446,1753970638516,,,,,28636
113669082447229204604268371349015649208386869454061552371763655916494854618557,1753970564293,1753970573381,1753970583486,1753970573431,1753970583486,,,19193
87508779854252417106033338223069557142003003827024158585392229898095233574198,1753970590207,1753970618444,1753970653861,1753970618493,1753970653861,,,63653
110796108948000545368633602440844430653088492768714417507378942508093943004605,1753970604765,1753970628468,1753970668511,1753970628523,1753970668511,,,63746
25021014515014617340759943950768224996205299202946386050905541000322837264880,1753970615202,1753970643108,1753970668863,1753970643152,1753970668863,,,53661
76337169230831787333042102426025153514616860218404436439258971893098563053577,1753970609938,1753970643480,1753970668528,1753970643538,1753970668528,,,58590
114306531269050871608695618379653921387796756637880054733527022978632295268242,1753970615436,1753970658453,1753970674531,1753970658515,1753970674531,,,59094
76424378632515609227568628141989327541327911126771579338112554271822571850832,1753970564253,1753970568917,1753970573448,1753970569121,1753970573448,,,9195
22446019083215981651314885096233675634542896754363928728389491724609880939947,1753970579797,1753970593067,1753970593105,,,,,13307
112185146331462557339856704379377850755189846021608647859426008913391164384313,1753970609899,1753970643480,1753970668863,1753970643538,1753970668863,,,58963
73971708115185845009107183151584192054143007126278083538249280806242366533683,1753970590252,1753970623096,1753970663512,1753970623135,1753970663512,,,73260
95585420731178479125697717574254726873620040570067361742531152283061368795638,1753970604841,1753970633097,1753970663870,1753970633141,1753970663870,,,59028
88119239625784559258324465202155826849375688573009578406268680441018551811006,1753970604818,1753970633442,1753970663870,1753970633507,1753970663870,,,59052
71342049986455820854026036382332310610429953135188055358484781001801779383818,1753970609886,1753970633747,1753970663494,1753970633896,1753970663494,,,53608
39884860740354371175021386957820018444521751632796121173863065172081959019021,1753970615203,1753970643108,1753970668863,1753970643152,1753970668863,,,53659
60218728451243602812859715809882703394211434468295605305343152008362333706678,1753970615434,1753970659040,1753970659567,,,,,44132
95456703989326830606961515301740034742555134710558458282990268944160868514711,1753970574687,1753970588409,1753970618513,1753970588453,1753970618513,,,43825
103565752785549678790366356900015464098499863127942268838814430586916999929966,1753970579798,1753970593067,1753970593105,,,,,13306
36696638981531722653526341137942363168510640245121965397693898750392073897468,1753970585090,1753970608103,1753970608143,,,,,23053
113095832749683618145927342316620637190877454526392632410957306756127780535282,1753970609930,1753970633097,1753970668511,1753970633141,1753970668511,,,58581
70445954573073660603202514204064172141666178559541565566191126261598826585028,1753970564239,1753970568417,1753970573448,1753970568635,1753970573448,,,9209
62076319235111214967598386081548889396070305081042678926692399985540278781898,1753970564202,1753970568917,1753970573448,1753970569121,1753970573448,,,9246
56600668141658902025564105454044362572894886696726760070583954323740633580379,1753970564250,1753970568441,1753970573082,1753970568639,1753970573082,,,8831
47814701335588836662339818080103401139838693820400438283834236882799753614400,1753970569499,1753970578708,1753970593105,1753970578845,1753970593105,,,23605
13395490298110993998243247292429875442330917839020625599440542552018462839443,1753970574639,1753970583418,1753970608517,1753970583486,1753970608517,,,33878
40926872687502272658251486921466865969650428266428758832527067399851627044326,1753970569602,1753970584042,1753970598126,1753970584368,1753970598126,,,28524
35127984302315857783546820829035604687917455619792027990836675853620101478070,1753970579796,1753970598452,1753970598639,,,,,18843
39634560025264047033084697246694343219648368435992935127642431531750648220718,1753970579790,1753970599162,1753970628541,1753970599769,1753970628541,,,48750
108663183350604858948650761914499988045146670136631786793032489896943749504759,1753970585001,1753970608848,1753970638516,1753970608982,1753970638516,,,53515
54557006355179822722075768619689781261495494421946367742814382553606889001048,1753970585129,1753970618435,1753970618513,,,,,33384
60600504097860776650500040359693156616309554277115072689491682760863985208617,1753970569488,1753970578393,1753970578450,,,,,8961
10100364083446790551015296267194391088189495350398809953697395971375472794504,1753970584999,1753970608103,1753970633896,1753970608143,1753970633896,,,48897
100144640920612394996429393069593939727304310683543141111134438450200434222330,1753970590259,1753970623748,1753970663512,1753970623878,1753970663512,,,73253
54528672854835352797207906929490369814701438659681519810661573519574807024133,1753970604796,1753970633441,1753970663870,1753970633519,1753970663870,,,59074
85645559462175610276328621131781782079732359662667153689038475124800174359906,1753970609921,1753970638467,1753970638525,,,,,28604
20948864706133872639243761922107867863773696189946408255700479922053156932073,1753970615270,1753970658448,1753970668141,1753970658514,1753970668141,,,52870
37344421239389335580479095305018732002818039437709543325293940128358779754196,1753970569401,1753970578408,1753970588099,1753970578462,1753970588099,,,18698
68474995651377718677006505800964970680573847100022680615608925256718565432506,1753970579831,1753970598436,1753970623878,1753970598586,1753970623878,,,44047
8010255290505212838866088319041820126220793278219878433454818018482573540430,1753970604802,1753970629055,1753970629292,,,,,24489
27877909462582951442467289807742361129799309047702055964361310957786419388920,1753970604781,1753970633441,1753970658126,1753970633519,1753970658126,,,53344
106329701270791134762986266202415780765035970506835769755325626412880628532970,1753970615210,1753970643108,1753970673528,1753970643152,1753970673528,,,58318
56821266982321121300597775657776224517721670469563071871218021912153409413642,1753970564234,1753970568441,1753970573740,1753970568639,1753970573740,,,9506
64117109540100300564069114108190521260903844842210307294591061157022690977498,1753970564203,1753970568417,1753970573448,1753970568635,1753970573448,,,9245
46860696474082332944035542822882463561926557978187981453795799101890880973995,1753970564271,1753970568917,1753970578450,1753970569121,1753970578450,,,14179
16591925890580030725939588070328348836696498168913465144340031980041471610158,1753970574666,1753970588709,1753970618513,1753970588847,1753970618513,,,43847
97943336878129357669629932980058307012666112871241477039001293028964256926729,1753970584927,1753970608103,1753970633519,1753970608143,1753970633519,,,48591
6869084644821220398166221801073602105748852106090654077930181541600622704674,1753970579828,1753970608848,1753970633141,1753970608982,1753970633141,,,53312
24328155439176382144684457575489309570527480961905949718330901542170041491327,1753970584981,1753970608848,1753970638516,1753970608982,1753970638516,,,53535
88175952569474759227248909105647395518723979995868352476387660830994046004465,1753970590254,1753970623748,1753970663512,1753970623878,1753970663512,,,73258
110785702531472193617043872830771381645150139402760957728575806205056152374018,1753970564246,1753970568441,1753970568639,,,,,4393
103400285407844792461318944145609025143639690149652726298715645531867586972858,1753970574629,1753970583061,1753970598586,1753970583109,1753970598586,,,23956
57001172855588628336842239846878138939998922542261290448867011118756237673298,1753970574699,1753970588709,1753970613507,1753970588847,1753970613507,,,38807
109649239963399515126669798679523985689203069745483576794325559229926754349172,1753970579798,1753970598436,1753970598586,,,,,18788
70977291144578157782302591300142433778358262403025353830141756016035276589688,1753970585032,1753970613438,1753970644825,1753970613518,1753970644825,,,59793
68660260877864457357987787110504195396097962935920664924968921583331590388407,1753970585112,1753970614078,1753970638144,1753970614411,1753970638144,,,53032
62788474201038743847523076112832018345440747622227637120945574035870438267523,1753970604826,1753970633747,1753970663494,1753970633896,1753970663494,,,58668
58151350845163109864377026906062107524350153847940637620082808647564181117982,1753970609917,1753970643480,1753970643538,,,,,33621
48631115929356183555813544175951701383996292817617970507947700272065008529564,1753970574669,1753970588409,1753970614411,1753970588453,1753970614411,,,39741
4335929529728014311640472868535023623640320052210390165902114016837341609320,1753970585046,1753970614078,1753970614411,,,,,29364
54275444735608670500479512573071793748746195266762216389912824277159746761110,1753970585093,1753970614078,1753970643502,1753970614411,1753970643502,,,58409
99131251145899165325714674500982365115829101743203582445797146377250904463822,1753970604730,1753970623096,1753970658515,1753970623135,1753970658515,,,53784
35221239741580070523298512423528608436434959695183290672386592445251859074229,1753970604784,1753970628468,1753970628523,,,,,23739
71998609542117063407244849018375006240534106240922368557886363777792927661871,1753970615032,1753970653446,1753970673475,1753970653523,1753970673475,,,58442
12389699744652403607582436869722912414531906599648872271428698790363092805682,1753970615198,1753970658448,1753970668141,1753970658514,1753970668141,,,52942
35636304470341430445428852795609326349955038592193419519270695951415052237934,1753970564285,1753970573630,1753970583109,1753970573740,1753970583109,,,18824
13560911543031257451999995369385123699700827918643750886177598504487094410396,1753970574697,1753970588409,1753970618513,1753970588453,1753970618513,,,43816
107641969808994639870309554776806890776144425211427899857273758007504110272028,1753970579807,1753970593067,1753970618883,1753970593105,1753970618883,,,39076
69015885591928525389198743891735341355483106274437772471771466017850277071342,1753970584877,1753970608848,1753970608982,,,,,24104
11997467974894664145603026638584375167920891175420164417072205192833865588340,1753970590253,1753970623439,1753970653143,1753970623494,1753970653143,,,62890
81949007060254403399742583355140986928490872663795768065288068141993532439464,1753970609901,1753970638847,1753970638974,,,,,29072
73609761445075040207178028414345458353283388802574487883298511569529077788373,1753970615473,1753970663446,1753970663512,,,,,48039
48113134616718004280675415628493381540280011022935351875381259565002695924455,1753970615417,1753970663446,1753970674531,1753970663512,1753970674531,,,59113
1751668089424042181579390564659579880337597123411304172563143596163071288395,1753970569553,1753970583061,1753970598639,1753970583109,1753970598639,,,29086
108672591984262224903693407203153810327681873144929254395450654778447769546487,1753970574648,1753970584042,1753970584368,,,,,9720
12868841860795655167588074635669823190591386326685150031999377085603164668607,1753970579818,1753970599162,1753970599769,,,,,19950
69405047970030663842197415241724831809357788649859137479818958205945259888711,1753970579833,1753970608450,1753970608517,,,,,28684
98235906141041927314473158242967621595913239342874203217882564212557204085395,1753970604743,1753970629055,1753970663494,1753970629292,1753970663494,,,58751
71609014545778422238622567365922722766764848854923405859707572245839785798832,1753970604749,1753970633441,1753970663870,1753970633519,1753970663870,,,59121
47883682359865645484048328200264069296904213991910141895418664995943730040032,1753970564288,1753970573630,1753970573740,,,,,9451
40804882150644803620294771476664017710204152998648206152873820401684821614395,1753970574657,1753970583418,1753970599769,1753970583486,1753970599769,,,25111
10716979679356492758802829914993055382953424280779892868207498471998632679773,1753970574666,1753970588409,1753970613518,1753970588453,1753970613518,,,38852
33793737090225315599233384556427592380076045345802316026438041923892268825928,1753970604834,1753970628094,1753970628137,,,,,23302
93032491264078315371818137598752129267088634643784611189110095475476886801195,1753970590256,1753970628444,1753970663494,1753970628541,1753970663494,,,73238
105496301609346492250081676572996131928245926140174196985679603073526573709903,1753970609926,1753970638467,1753970668863,1753970638525,1753970668863,,,58936
108021267306679804496882213441417959343068485737991756164555269945307218208651,1753970615277,1753970658448,1753970668141,1753970658514,1753970668141,,,52863
37573084113212419825639578057789472145919389117389521985380232947757571423306,1753970564225,1753970568917,1753970569121,,,,,4896
43690679458507214782339177108837177249312209625270318612063146168935704837921,1753970564298,1753970573381,1753970573431,,,,,9132
13008769653024909286140640221720022078206108738890432475140835560991160582980,1753970569357,1753970578708,1753970593482,1753970578845,1753970593482,,,24125
70584145219735154877358370616131604160172455019325380842264137993005685217007,1753970585130,1753970618435,1753970653861,1753970618513,1753970653861,,,68730
1194587405211811923496543361446092150823922133093967121831865178333762836497,1753970604822,1753970633442,1753970663870,1753970633507,1753970663870,,,59048
1062059992426458771109406277678110190786610186030788408025463670880613084115,1753970564252,1753970568417,1753970573082,1753970568635,1753970573082,,,8830
22679192060224684984680509849281647602575098188977487246542062445883392969197,1753970574623,1753970583402,1753970583512,,,,,8888
66435179898266335904280016088240300555434164200193482239694565982269651252807,1753970579822,1753970608450,1753970608517,,,,,28694
28538687371293281075394262544273654427883917395184234638916401732912308736378,1753970564242,1753970568068,1753970573740,1753970568151,1753970573740,,,9497
64619909894941195205901802353448281409494953623846697174672901698268767900466,1753970579768,1753970593067,1753970618883,1753970593105,1753970618883,,,39115
43562637431388017783956347396223336010087514336024146148727041935574314480186,1753970579811,1753970598452,1753970598639,,,,,18828
81901502858850007417191703822847330345196389741487341679877425188103982690418,1753970579800,1753970598452,1753970623135,1753970598639,1753970623135,,,43334
87159633701710647848875715378791691656170240012087642344323224518700956510812,1753970584989,1753970613438,1753970643502,1753970613518,1753970643502,,,58513
74806115895701242866860069728767356080623487505283009373021837620760673329033,1753970585110,1753970618435,1753970653519,1753970618513,1753970653519,,,68408
65311254938552881678685695667164352826305293144532984197696881266863073320429,1753970590215,1753970618740,1753970618883,,,,,28667
25457905577028633742052297455506504359262288358295850798260136894461804758767,1753970604745,1753970628468,1753970668511,1753970628523,1753970668511,,,63766
42395878648054989085790080779572838953363693262474138667918435891116582446660,1753970564269,1753970568417,1753970573740,1753970568635,1753970573740,,,9470
26499110584183772940042114118004067122530978066539195743431654882924544531822,1753970564306,1753970573396,1753970583109,1753970573448,1753970583109,,,18803
47595133183360070574011861000175365891010323762187826335109386735245955823332,1753970585035,1753970608103,1753970633896,1753970608143,1753970633896,,,48861
27400287368029014953157685175076712826153491899489911924414698656476003866325,1753970604773,1753970629055,1753970629292,,,,,24518
85713770816731638797084242065855160744726505989172892725474350568719280102560,1753970615265,1753970658448,1753970668141,1753970658514,1753970668141,,,52876
84274590854419639711269808630596756024354629362492989184118758166161837288871,1753970569426,1753970578708,1753970593482,1753970578845,1753970593482,,,24055
42800525119908908358949550120661761295469861301152732140925885388178679958993,1753970579806,1753970598452,1753970623494,1753970598639,1753970623494,,,43688
30367963450988546742185638336546013406548725668379866235706158986120532389484,1753970590237,1753970618094,1753970653519,1753970618131,1753970653519,,,63281
6671430512613841191777807880930823908729678229883839415535198186985802520618,1753970564226,1753970568068,1753970573740,1753970568151,1753970573740,,,9513
66620507215894495215707288274696804603297142498103325943739080895542146033933,1753970574649,1753970588401,1753970608143,1753970588473,1753970608143,,,33494
10724802855032566093577917546855644163468662131872540354689279015049543429345,1753970579814,1753970598452,1753970629292,1753970598639,1753970629292,,,49477
97784879116957052603670381035823714505084518365762459332571123538056668293556,1753970604758,1753970623096,1753970659567,1753970623135,1753970659567,,,54809
103012515673181439054960122598787984047720986498016102490689450799147034820536,1753970590261,1753970623748,1753970623878,,,,,33617
95253322129563604540126895753283019053896673319890309886895425807484431248672,1753970604842,1753970638446,1753970663870,1753970638516,1753970663870,,,59028
57826519850244165018933567454968423200809105790713881348491276365606712747501,1753970615364,1753970658448,1753970658514,,,,,43150
70446166207302912904494432605367584998772381002187594963467105312498441682496,1753970564260,1753970568068,1753970573740,1753970568151,1753970573740,,,9479
71909040688630402883456537072471164432188836783727573216801145910102722653661,1753970569583,1753970584042,1753970608504,1753970584368,1753970608504,,,38920
51627808406972384962004487458264387013688125873327153672857025022184005290467,1753970604783,1753970633441,1753970633519,,,,,28735
89508639587104162216165340751748930874537489465538984239260975957061344442308,1753970604834,1753970638446,1753970663870,1753970638516,1753970663870,,,59036
43453349093273032408922317828387216220036750877136143295942512344588017998031,1753970609978,1753970643459,1753970668863,1753970643502,1753970668863,,,58884
4359685584085643745671873938210107472143633474856229175355029119731862199783,1753970615338,1753970659040,1753970678452,1753970659567,1753970678452,,,63114
32622410721617512382712507248257327669835213549050677278707563318108355449185,1753970564253,1753970568068,1753970573740,1753970568151,1753970573740,,,9486
88406147069343797340413371816829974129071887616997932886722858336355391610602,1753970564305,1753970573630,1753970583486,1753970573740,1753970583486,,,19181
43345775379887651926567782967913267196167673335716772678541065950156241152370,1753970574654,1753970588401,1753970614411,1753970588473,1753970614411,,,39756
21600272683848548479775937203697278879603469165450323873310336066372048923079,1753970579774,1753970593417,1753970618131,1753970593482,1753970618131,,,38356
