TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
35596723953822013484637366823825686908615079779088614597197183931388536285157,1753968973844,1753969002607,1753969036596,1753969002656,1753969036596,,,62751
88901780610576744736803138849787295475984462054451496013724490617546242944606,1753968973874,1753969002826,1753969036596,1753969002980,1753969036596,,,62721
66556237591399221329215580970069533228275302522619975595845201842170587501157,1753968989003,1753969017608,1753969047875,1753969017701,1753969047875,,,58871
94605765819147148209576357748893433358225670942174253356873556903632235725991,1753968994131,1753969022823,1753969022976,,,,,28844
38270191058934340611960200299021169689004396795928554614644561785716287844565,1753968953414,1753968963038,1753968977861,1753968963182,1753968977861,,,24447
99914149730015259715273558410363958622534233633601665187604454802262495912165,1753968953438,1753968967738,1753968981429,1753968967879,1753968981429,,,27990
101684054234357940650552645589761148430135903577221657881126222918526415957725,1753968994186,1753969037770,1753969051658,1753969037945,1753969051658,,,57472
9980763286131463008123722086896751327578826018325292469615983469527995951002,1753968953359,1753968963038,1753968977861,1753968963182,1753968977861,,,24501
81654733671482634824843071352110746158644839361869405198936040109890840405061,1753968953390,1753968963038,1753968976589,1753968963182,1753968976589,,,23198
27423274519702201518913082832011171439818716010473358228059893475485463939545,1753968963640,1753968978051,1753969008092,1753968978324,1753969008092,,,44452
40183041105805933597856538981284023562110136398285412696790834561770384647660,1753968973921,1753969008713,1753969041433,1753969008937,1753969041433,,,67512
107484269396004962894463866216375218134144842401002065665843290056009244193842,1753968989049,1753969017476,1753969017524,,,,,28474
108800963180791338317745728903991197005568081217833317177989515764803378485462,1753968994114,1753969022823,1753969047875,1753969022976,1753969047875,,,53760
39419494767819053975885505416680187647583790379165921099919137174353516004483,1753968999292,1753969026391,1753969052728,1753969026437,1753969052728,,,53436
35417448664339368704087733656960731045411932693199739219393513401263021314142,1753968994126,1753969027587,1753969053219,1753969027640,1753969053219,,,59092
82766518342097502038813216388039485838953588749009532379340410021889288924876,1753968953371,1753968963038,1753968976589,1753968963182,1753968976589,,,23217
72578663372994046755104420931421311142789508008585864372304773379529787284683,1753968958476,1753968967554,1753968967618,,,,,9141
54116160710047078223356922812740029742266189250155865065212751328991025279167,1753968958546,1753968972456,1753968997884,1753968972495,1753968997884,,,39338
99243993425177064924860593232994806802241494004378787369431880055111179261583,1753968973853,1753969002478,1753969002521,,,,,28668
71929756742743818280451686947521724090794189325960865702278611266217409897084,1753968989020,1753969012924,1753969047509,1753969013081,1753969047509,,,58488
51165390157019383729604152589905648829352512245112228628096551738868184265119,1753968999233,1753969026391,1753969057634,1753969026437,1753969057634,,,58400
17197518782729090763503699887539067452433705004120501012426115507999603883195,1753968999296,1753969038157,1753969057492,1753969038319,1753969057492,,,58195
91577227057241576052504711477688520454397867634029138039284092644554598435912,1753968999268,1753969042610,1753969042662,,,,,43394
10431043302174516029841134896167090536683308138889782976681054351750250238191,1753968953399,1753968963038,1753968963182,,,,,9783
3249747750713190275918318976512974857704173218437274844726900421351495228114,1753968994158,1753969023663,1753969046414,1753969023811,1753969046414,,,52256
56761269103121822200026818550950702614116010303518031843274928512446210355608,1753968948064,1753968951334,1753968957475,1753968951386,1753968957475,,,9411
114338559078207703565669642943493596301992455389484800934785812279443087153630,1753968963700,1753968992654,1753969022984,1753968992722,1753969022984,,,59283
64685472986524974621476045110498821926251606991253968424913671453918382424351,1753968994149,1753969023663,1753969023811,,,,,29662
93161586497503964553557794736125195097185768951808236198133495220012254641022,1753968947952,1753968951334,1753968957475,1753968951386,1753968957475,,,9523
61393625996296306926660996601701559037374040616536721517334098520866073243893,1753968973906,1753969008029,1753969036596,1753969008231,1753969036596,,,62689
107384823302198476872801412458553508917992200191849076995510745947811804038755,1753968989054,1753969011426,1753969011482,,,,,22427
101484555426812331787088839188764658570107332122313231281863600069609439491343,1753968988966,1753969012507,1753969052879,1753969012563,1753969052879,,,63912
102766464439291358797563873243202259694273293117226435506164391682061115340524,1753968994105,1753969016388,1753969052879,1753969016437,1753969052879,,,58773
77275529561813860033974152739871996964508318596267559948116844444184828738645,1753968994117,1753969016388,1753969052879,1753969016437,1753969052879,,,58762
11248330428870312878165877727026113983246313931938278079250242589566332999017,1753968994131,1753969016388,1753969052879,1753969016437,1753969052879,,,58747
52472019898515909479997718454126738932095493349859435671022160071148708226319,1753968994140,1753969016388,1753969047875,1753969016437,1753969047875,,,53734
102079751693144103719675047099057018242224693334059059850672301596658227667973,1753968948264,1753968957529,1753968966411,1753968957589,1753968966411,,,18146
113996794909147374311430837451521822276914406501636900929194006985061879181589,1753968963636,1753968976495,1753969002521,1753968976589,1753969002521,,,38884
70962748060566104343853119236041863756709103570484930389063236767935263445850,1753968989031,1753969017608,1753969047509,1753969017701,1753969047509,,,58477
114522995903757705598825150356938230432839039331997735958173611637652926139500,1753968999313,1753969042824,1753969042953,,,,,43639
26076221292115433976684392943786260042417458967385010471692437000164258991278,1753968948175,1753968952522,1753968956391,1753968952582,1753968956391,,,8215
36731322324626629541949506343391947514239759831326745450388510356989445106371,1753968958555,1753968972456,1753968972495,,,,,13939
101755197306886526641762548005283355885643029522916111142748408395973400260220,1753968973862,1753968996371,1753968996407,,,,,22544
80249755825325804551350201505335477423201826640367944155023172443687507226499,1753968973889,1753969008029,1753969036596,1753969008231,1753969036596,,,62706
43677082965227392510183003938169616143030327866713801947337651959117395134007,1753968973913,1753969008029,1753969042527,1753969008231,1753969042527,,,68613
78963915945929324367181656671851723548173099732018191762081935696279389429358,1753968999243,1753969037770,1753969057492,1753969037945,1753969057492,,,58248
102297559906233000160780690573559047859746983257646107963892198976924489614811,1753968947913,1753968951334,1753968951386,,,,,3473
47789319559033666569551761319799080688021993701843798131190218024397570134719,1753968948176,1753968952649,1753968957475,1753968952754,1753968957475,,,9298
54900692477834719809027671104653523233497654922591738334881698139122559585362,1753968948268,1753968956346,1753968963182,1753968956391,1753968963182,,,14914
73988317295018472906295239087810722629751511318681737520724048859452246738249,1753968963603,1753968977528,1753968977614,,,,,14010
11966051838904378161362702737218878764504555634223574775229181324318980372380,1753968968789,1753968997584,1753968997622,,,,,28833
95702135731076752372030925777601044125993439789704829037108263448506029403498,1753968994145,1753969023663,1753969046414,1753969023811,1753969046414,,,52269
101628753279736814407524788228321025575703690511681224415588449315155130367339,1753968994116,1753969027587,1753969027640,,,,,33523
328252813951495243702983393328813844505515469595584979110007940569874099884,1753968953407,1753968961550,1753968972861,1753968961642,1753968972861,,,19454
114902448530093095613758683825651212572754676829321904995864319446523640429307,1753968973934,1753969012658,1753969047509,1753969012739,1753969047509,,,73574
34656018567502946374768264729337177207893737713209533057166821884422012123515,1753968988985,1753969012924,1753969013081,,,,,24095
58237667358459044539952496876929166424663347548052561144396657440641298464407,1753968994157,1753969022823,1753969046414,1753969022976,1753969046414,,,52257
7887581786948796446215427222647809159439877429488712857583259293581816376525,1753968958479,1753968967453,1753968981429,1753968967495,1753968981429,,,22949
94676832013992132434155864972019032373893566260410418187886029912355899418831,1753968963618,1753968977528,1753969008231,1753968977614,1753969008231,,,44613
46497236912871402824718507094814216824402820660093218702880291601240779392594,1753968968752,1753968993323,1753969016437,1753968993454,1753969016437,,,47684
44817504287002836999469159599666046129825723680621422075475600189020256587088,1753968973858,1753969002478,1753969042662,1753969002521,1753969042662,,,68804
55431429613821641986575129466992360870176242902392454238414782646755866228365,1753968988986,1753969006792,1753969042953,1753969007034,1753969042953,,,53966
52676071943012717551778898343112275249341785259912281625064228250307166196929,1753968988973,1753969012507,1753969041433,1753969012563,1753969041433,,,52460
49471059918521901780541583630580498981523949092542031948627505820284575549417,1753968988990,1753969012507,1753969047875,1753969012563,1753969047875,,,58884
42880368858087313976960841248548016371460667480134185131257924896279756441849,1753968994194,1753969027478,1753969053219,1753969027518,1753969053219,,,59025
12621372186343522414816367915480609175320973646238713621086462966969211435487,1753968947972,1753968952522,1753968957767,1753968952582,1753968957767,,,9794
74623983735739667430859330318988582814712489490776522428246330878517146576647,1753968968728,1753968992654,1753969022984,1753968992722,1753969022984,,,54255
24586886109369418510911662376219135844032297551889252660134399409672331634463,1753968968725,1753968993323,1753968993454,,,,,24729
91649788904334312327559183422299313932163805137069005629394222280968470867589,1753968968800,1753968997462,1753969037945,1753968997503,1753969037945,,,69144
59810870887734654252407615045474665391022960146290698405021045613751107463085,1753968973896,1753969001377,1753969037765,1753969001419,1753969037765,,,63868
53654077512951427047451078450852960932160490316493174474040464547099082993708,1753968973900,1753969008029,1753969042953,1753969008231,1753969042953,,,69052
24301167508758205141655245747646402195115577442167914341347457485279073314971,1753968999220,1753969027827,1753969052728,1753969027965,1753969052728,,,53507
62126191878129900765704964071058436267508136172116888341226276656599038872317,1753968999277,1753969042610,1753969057878,1753969042662,1753969057878,,,58600
79565301045971085342868935811161124229865062902306857406140474243350042113447,1753968947970,1753968951334,1753968957767,1753968951386,1753968957767,,,9797
100457696875701787171823340534929963980240087632217645402093327273114456219476,1753968948070,1753968951334,1753968957767,1753968951386,1753968957767,,,9696
939329035849200845138723852017454808315966767578615069858465479071815072367,1753968948252,1753968957710,1753968957767,,,,,9515
52241839363432163087382609072377519690635217153317272771259350332741936723359,1753968953435,1753968967554,1753968983045,1753968967618,1753968983045,,,29610
24419373549301661225322756703330692384181172819552006130371535379467406258939,1753968968803,1753968997584,1753969027518,1753968997622,1753969027518,,,58714
58231540559690360422220852714997327299961714302025569696054505744571155229694,1753968989012,1753969017608,1753969047875,1753969017701,1753969047875,,,58863
104734536172281396302013737993180026278289709534682783869336242199227707514394,1753968953409,1753968961550,1753968961642,,,,,8233
13561851309329789941535182688447385937300554669515759852420835987525187577202,1753968953387,1753968962554,1753968971407,1753968962638,1753968971407,,,18020
8661445754145149468744525323563759575669963419634571526696019497950115963798,1753968953390,1753968962730,1753968962919,,,,,9529
38717290296800402837371587465719068301723079359107378102849050053267095215784,1753968953347,1753968963038,1753968977614,1753968963182,1753968977614,,,24266
36038310325048483229973896511799165425054197922272656506163107081488920361569,1753968963601,1753968977528,1753969008937,1753968977614,1753969008937,,,45336
64733418758774201003643673362552926829798242985995004379999858661314392846288,1753968963699,1753968982468,1753969007034,1753968982521,1753969007034,,,43335
10334090725514757852362921397705895292753389982430367804498833728477932316983,1753968963676,1753968982595,1753969013081,1753968982658,1753969013081,,,49405
79181768400850396417397052992341376757051502775568619304827594554831725881723,1753968989072,1753969017841,1753969047509,1753969018010,1753969047509,,,58437
2908891232469658314490552046650161191985809360429966566777274169945143208870,1753968958519,1753968972456,1753968972495,,,,,13975
106581484839243133644954895902593321177290101316675350897121574076230454331379,1753968973920,1753969007892,1753969047638,1753969008092,1753969047638,,,73718
96061181945109614073935624594020364611616285646725868147934684203071774376684,1753968973920,1753969008713,1753969041433,1753969008937,1753969041433,,,67513
20705544135118869316391547794577732418191391409571478392097964647315258680394,1753968999225,1753969026391,1753969057634,1753969026437,1753969057634,,,58408
78993768856123948624241170034062924760329803324563377775977167594433317337414,1753968958543,1753968971370,1753968971407,,,,,12863
114756247280883123122328047515470014897179795009495696095330809100629086699423,1753968963672,1753968982468,1753969007034,1753968982521,1753969007034,,,43362
48068487384838476460145348471501591617211883607132061217008280217432198512873,1753968968771,1753968992654,1753969018010,1753968992722,1753969018010,,,49239
109801277027954401438015716952192918989204575408139110544759685360371770187059,1753968968754,1753968997584,1753968997622,,,,,28868
1492091471633368864784902614989585072828376106122634906340926329961008343552,1753968973871,1753969002826,1753969002980,,,,,29109
46340978567875518074706931675309458586968316450646628221402653491861112864907,1753968999265,1753969037687,1753969053219,1753969037765,1753969053219,,,53953
36787793864077941521353258980402488268226254759593370299015922550702183420352,1753968948077,1753968951334,1753968957475,1753968951386,1753968957475,,,9397
19202505910444525211579704174731401344747104670158664553017974598440314621121,1753968948175,1753968952522,1753968963182,1753968952582,1753968963182,,,15007
96655237523206116501408087777281087566909017113350110874099799937360246515873,1753968958518,1753968972456,1753968972495,,,,,13976
35942138904166122001443735124036834414260469034131249875268569255940187204899,1753968989069,1753969022843,1753969046414,1753969022984,1753969046414,,,57345
71304858547706222080784178613284180470515243776953118452832036036395212841299,1753968999224,1753969037770,1753969057492,1753969037945,1753969057492,,,58268
110087053499891639609103788957127360442464734358865400849796605591966003604318,1753968948209,1753968957529,1753968967879,1753968957589,1753968967879,,,19669
83723839320156816216519853392912883332668944500323922241028352262597790206364,1753968958530,1753968971370,1753968997503,1753968971407,1753968997503,,,38973
89131015153316673622560415185283094275225443458980239584201671704553633008737,1753968968804,1753968997755,1753969037945,1753968997884,1753969037945,,,69140
51972346377703692313227271625237701244706775298261451440798918957505863005718,1753968999298,1753969042824,1753969057492,1753969042953,1753969057492,,,58193
103662418771232172961456880343403756434444444072865306496721265293863321596660,1753968953377,1753968963038,1753968963182,,,,,9805
23527532118765545975821607501139492276364339717815094663018809773724372487713,1753968958542,1753968971370,1753968997503,1753968971407,1753968997503,,,38960
55435944914408506853385504943961542983836128242000763547788179708802103726215,1753968958491,1753968972586,1753968996407,1753968972619,1753968996407,,,37915
61351725746680264173235086420813331459702445378238345743769881023664854850103,1753968973844,1753969002478,1753969038319,1753969002521,1753969038319,,,64474
26312659860463425408642905280735501379643096365523579572206111810513801111676,1753968973873,1753969002478,1753969047638,1753969002521,1753969047638,,,73765
19509497301722277061764949178485311904358544634515202551272251378349499258997,1753968994134,1753969022823,1753969046414,1753969022976,1753969046414,,,52280
23296548388331052127819467017096236840190519075214818076263271010959029488581,1753968953312,1753968962554,1753968977861,1753968962638,1753968977861,,,24549
12386444203829962761466376068913777255256062426232213875245206724810342731100,1753968963613,1753968977528,1753969008937,1753968977614,1753969008937,,,45324
19621990405591463065260342710698214425469402335015366748818749287865262322321,1753968958547,1753968977707,1753969001419,1753968977861,1753969001419,,,42871
27799344266805733112316719080278083804725831773279145882306817945696153647939,1753968989068,1753969022843,1753969053219,1753969022984,1753969053219,,,64150
69700465051933862989657199553630946835073484469067211447202754911501253920185,1753968958547,1753968971370,1753968997884,1753968971407,1753968997884,,,39337
48393149651260970895831354678814897833309930364123068780456760955412934523152,1753968958529,1753968972586,1753968997884,1753968972619,1753968997884,,,39354
33639619482308204980656942771858093911907033619053282017325788230627068081210,1753968963702,1753968993323,1753969017524,1753968993454,1753969017524,,,53822
50300136872427222719339730225725585042394674623991774088287201748359179315492,1753968953328,1753968963038,1753968963182,,,,,9854
113143210292410757447221186629200975421236177636272536365405940609231154277032,1753968958496,1753968967453,1753968981429,1753968967495,1753968981429,,,22932
62067330264564902892834832790779724462099358893534866959271462743190799692547,1753968989064,1753969017476,1753969041433,1753969017524,1753969041433,,,52369
71375263795572558116402574310565720364022918815451623096032114312338608961865,1753968989047,1753969017841,1753969018010,,,,,28963
78158355149347718486639371440978844739325754869403594724399124920325781754981,1753968999251,1753969042610,1753969057878,1753969042662,1753969057878,,,58626
72903063072905581809186423310387156478862766622866759393390391474952081212581,1753968948184,1753968952431,1753968957589,1753968952490,1753968957589,,,9405
82706171360913777593265386355603064817921101375823059702499094756207992258151,1753968948230,1753968957710,1753968967495,1753968957767,1753968967495,,,19264
100432515212078991915444335889613370766875477847065568215167235421764282749608,1753968958480,1753968967554,1753968982521,1753968967618,1753968982521,,,24040
99559086060393754310739899501461357796193637702503332452882172403849176392811,1753968963650,1753968982834,1753969012739,1753968983045,1753969012739,,,49088
17805475790893351317391058889099410366374576333441497014484375779742555735834,1753968988976,1753969012507,1753969012563,,,,,23587
79440312838384080832967648643232786477718198196811340819873804611301858309385,1753968994100,1753969016388,1753969047509,1753969016437,1753969047509,,,53408
43372750347499920872101921152890944946637107699388145078295672890631784085702,1753968989033,1753969017841,1753969018010,,,,,28977
95700964736636900451784365837961794016109591122606917405710178163712762047349,1753968953401,1753968962730,1753968971407,1753968962919,1753968971407,,,18005
80237255070852502397658677777583224324625932779584123521541389834086918067012,1753968953425,1753968967453,1753968981429,1753968967495,1753968981429,,,28003
40502887862380379415180966606910456661119818933331704853022410531257756212523,1753968958500,1753968972586,1753968997884,1753968972619,1753968997884,,,39384
46143352061331968091550374076260767042026403002452477589976714617483295009312,1753968958507,1753968972586,1753968996407,1753968972619,1753968996407,,,37899
101357997587039189718338975928967277564164533398804768588032459414128328822422,1753968958554,1753968977707,1753969008937,1753968977861,1753969008937,,,50383
36638716857507033446658290557384890496603911584428084947530529766199797637219,1753968963624,1753968978051,1753969012739,1753968978324,1753969012739,,,49114
44209777604804266101426671523868256481521157403853056512277706349073290683035,1753968968764,1753968991519,1753968991590,,,,,22826
79482932686290732590800082957765187857598537035488499722532848064860873739,1753968973953,1753969006792,1753969007034,,,,,33081
101833356355650902424892899889861286172473724638228073750834238786724861657052,1753968953326,1753968963038,1753968963182,,,,,9855
19251191340743841116560239384459048881850097408655211075472575378575166723578,1753968973904,1753969002826,1753969002980,,,,,29075
81154825960272606513797876181551766594802260152089169261072870108551185016186,1753968988991,1753969006792,1753969047638,1753969007034,1753969047638,,,58647
11349305990409378153796545335730260052671930187624170835634901978027587258367,1753968994113,1753969016388,1753969047875,1753969016437,1753969047875,,,53761
76632835316477767476061157383134924426353968617842574026775471332277738793185,1753968989051,1753969017476,1753969047875,1753969017524,1753969047875,,,58823
47644805563092520957741592359896973941126933661437904880975001799208331450389,1753968994108,1753969022823,1753969047875,1753969022976,1753969047875,,,53766
5503954895872666852353926692702503348578301834884361452634564218214915090363,1753968994163,1753969023663,1753969023811,,,,,29648
87904184435827179176789491312137935399083958215026381330957009580363364910224,1753968994167,1753969027587,1753969027640,,,,,33472
4554253746137246012594030049250012874120595158632984037011843095758497007329,1753968963672,1753968982595,1753968982658,,,,,18985
60518223758740618640561442797952835475739160568103036235169732484267583085284,1753968989017,1753969012507,1753969052879,1753969012563,1753969052879,,,63862
13437452127975071878012833701580860846918972091017757916745271044546821478769,1753968988977,1753969012658,1753969047509,1753969012739,1753969047509,,,58531
96660481455805126522653975460641823890952816035591367161971296209545030939029,1753968989008,1753969017608,1753969041433,1753969017701,1753969041433,,,52425
98903141612889054738703513193062410944053932451407047851535307918694852650754,1753968948173,1753968952649,1753968956391,1753968952754,1753968956391,,,8217
5954976960841667487051071215426785625823243818878874289180065964923252929563,1753968958466,1753968966368,1753968966411,,,,,7944
107093191505773224627545743884341408741771649954743386008161303242324556605001,1753968958470,1753968967738,1753968992834,1753968967879,1753968992834,,,34364
86351998183502136545557403386792869875239575829242134621464340336738263010011,1753968963627,1753968982595,1753969013081,1753968982658,1753969013081,,,49453
13569140767257996112984676720619970794380570371764959845481331460599519902752,1753968973912,1753969007892,1753969036596,1753969008092,1753969036596,,,62683
74089401287419306982464796691117087370893162354980551530617028190858430740768,1753968999219,1753969027478,1753969057634,1753969027518,1753969057634,,,58415
14110354710956179877121439460767228600793423184707749960528945969105882027158,1753968994198,1753969037770,1753969057492,1753969037945,1753969057492,,,63293
89016361098680786505622180756555986295366653702200174575452030479570118610197,1753968958563,1753968972456,1753968972495,,,,,13931
48037098727101103473961758722426973290174293603673302699020694484676995935113,1753968958504,1753968972586,1753968996407,1753968972619,1753968996407,,,37902
100234569900432043201595532058273178672830423196262647844615906379942232716160,1753968968734,1753968992654,1753968992722,,,,,23987
14306283197860377400215709111315456349247707152603238509491792686964761918263,1753968973928,1753969001377,1753969038319,1753969001419,1753969038319,,,64390
37965793047008821060852383720331230232065293444071063064549738534224534747582,1753968973867,1753969002607,1753969042527,1753969002656,1753969042527,,,68660
47409749819839302400093341580702565490327615616538939731459132499282181065402,1753968973914,1753969008029,1753969042953,1753969008231,1753969042953,,,69038
95931776338171989552585590553603516078161105758806556006080379252531553435798,1753968994144,1753969023663,1753969046414,1753969023811,1753969046414,,,52270
5891338329570035157720179382408041713481614616827183007148096215784579055063,1753968999264,1753969026391,1753969026437,,,,,27173
14893243462925807855560540301970003230151604509347859370476691400614997856440,1753968958517,1753968966368,1753968983045,1753968966411,1753968983045,,,24527
15180485642825066481935906937721452284723631572315915062211910155245696799536,1753968968792,1753968991519,1753969017524,1753968991590,1753969017524,,,48731
42677888590776238475302143920484126447209987379736645606302708550546290947286,1753968968735,1753968992654,1753968992722,,,,,23986
97892619911822325680774005584750699287758369161633998011993608249270725889784,1753968963681,1753968992717,1753968992834,,,,,29153
815714797537442455194717134531295729124494414501723527253721045328354104310,1753968988985,1753969017608,1753969041433,1753969017701,1753969041433,,,52448
61089916560632228923004356050381741169138889766285653088973881333912899161119,1753968994186,1753969037770,1753969057878,1753969037945,1753969057878,,,63692
92358579934795629620545765128863693263882082263253455893340945959490337448264,1753968999312,1753969047593,1753969056346,1753969047638,1753969056346,,,57034
45569912075562860889009084476329008112721690769379013798364938029394971212113,1753968953408,1753968962554,1753968977861,1753968962638,1753968977861,,,24453
73599951202419309389252700431084511834696533264738679533243535625447693846723,1753968953379,1753968963038,1753968963182,,,,,9803
52784085670618261376124549854190828806442089271370114423753285077820595648927,1753968953431,1753968967554,1753968983045,1753968967618,1753968983045,,,29613
1256743381502091718663410318505223101054178632964819035959620266396680840511,1753968958531,1753968972456,1753968997884,1753968972495,1753968997884,,,39353
2173368733891532453382298323622907753625179245677888228039120069077706902195,1753968963666,1753968976495,1753969002980,1753968976589,1753969002980,,,39314
24023833729302049816319996116801316969564860764092650151305071284677115496681,1753968968743,1753968992717,1753969018010,1753968992834,1753969018010,,,49267
35363444483460710790252013280653560735300300384058312059743729838552927329590,1753968973890,1753969002826,1753969036596,1753969002980,1753969036596,,,62705
45895085150372235978409355279446255899754503686228702829678605641149780287017,1753968994162,1753969027587,1753969027640,,,,,33477
10162979397067838729829100603522768497093401266300137308655225699144733709835,1753968999229,1753969027478,1753969027518,,,,,28289
25840297429595695414421101978647609647260521375415438013574421552871563181440,1753968948008,1753968952649,1753968957589,1753968952754,1753968957589,,,9580
20748496128075283655131589839246749881881342677998694488959822833870472452210,1753968958555,1753968972456,1753968997884,1753968972495,1753968997884,,,39329
90140254958489068692088894849163779219485264506760090818648521977403801793978,1753968958549,1753968972742,1753968972861,,,,,14311
64616158523547718494240766710602539841952307478475829963111105959043699382405,1753968963600,1753968978051,1753969008092,1753968978324,1753969008092,,,44491
85044905840380403624506083738670677902546289140390562979485375896833444160102,1753968973861,1753969002478,1753969026437,1753969002521,1753969026437,,,52575
75806392415835887409221882187295289320850300601612486224566487774739000938609,1753968973887,1753969002478,1753969036596,1753969002521,1753969036596,,,62709
22973592707063423476911276952019197275197752587431700913306932291618532896362,1753968989024,1753969012507,1753969041433,1753969012563,1753969041433,,,52409
101126046282245668912130744720820496875648301211497514266914174030194238250931,1753968989014,1753969017608,1753969041433,1753969017701,1753969041433,,,52418
58906808115573810769986039295535257005812363378785883859472450126836753949960,1753968947899,1753968952431,1753968952490,,,,,4590
39578270959542740278765940640840518978753637597882135593662858726894473671286,1753968948167,1753968952522,1753968957475,1753968952582,1753968957475,,,9307
89327539376743967142710607200597277190189293266210919439453459889489480672443,1753968948212,1753968957529,1753968957589,,,,,9377
50322217373501286023150302464452660215231769237194604466055618941876041139389,1753968953406,1753968963038,1753968963182,,,,,9776
112278058305495249179852204585934985919891446621617727443067015668885047920819,1753968963656,1753968976495,1753969002980,1753968976589,1753969002980,,,39324
84806505847598617508270449167761920271294090931838616015220857026980297473848,1753968973865,1753968996371,1753969022976,1753968996407,1753969022976,,,49110
46960178484958997956398776386795174812267212506058803407276891247753937855176,1753968999237,1753969026391,1753969052728,1753969026437,1753969052728,,,53491
56611090726309570510795705124639078083300890436212484129822428341651112935675,1753968999219,1753969037770,1753969037945,,,,,38725
12591954476280906701016639431422122664829640219859252353390611567481693789120,1753968953362,1753968961550,1753968972861,1753968961642,1753968972861,,,19499
29908589048143906104867884655903486923468660595448030045704619824943491363047,1753968958480,1753968967453,1753968981429,1753968967495,1753968981429,,,22948
3408773960648537931771771632289227239448769205424867883225857929509670766846,1753968963607,1753968977707,1753969008937,1753968977861,1753969008937,,,45330
44989208092040974381082490158284477852204335801206733810588465695555320244676,1753968963627,1753968978051,1753969012739,1753968978324,1753969012739,,,49111
13274740092991061343310959951942136650879882255670640025720965234898059837748,1753968968820,1753969002826,1753969036596,1753969002980,1753969036596,,,67775
30146971686685715127381522211406775571779395312212600316705769566800562878536,1753968973889,1753969008029,1753969042953,1753969008231,1753969042953,,,69063
30736297407539990956397842304199252692686900575403880826659275605922270791207,1753968973940,1753969012658,1753969047875,1753969012739,1753969047875,,,73934
50107975206597767126984061193771967457077406401558509235839881739522218767482,1753968994107,1753969022843,1753969022984,,,,,28876
50449835678667550054237725471490695724235602843693378835604100490314212350140,1753968947965,1753968951334,1753968951386,,,,,3421
9068282867454549608569759661933969171934088620250998410211495200853767191200,1753968953381,1753968963038,1753968977614,1753968963182,1753968977614,,,24232
73424689513511268433138414333351089267962233094695541893740548039972888160070,1753968958480,1753968967738,1753968992722,1753968967879,1753968992722,,,34242
60607937843820262257584594269408365158516441767577628034961221061501604374573,1753968958530,1753968972456,1753969002656,1753968972495,1753969002656,,,44125
2592820465206141313060983478838245605628975274993377714508652050366872997115,1753968963626,1753968978051,1753969007034,1753968978324,1753969007034,,,43408
3069053770686705319796887061766696659581503011408045747836263504444126548474,1753968968763,1753968993323,1753968993454,,,,,24691
20314795507268176433313575901212400204719765340816126133955552580581863841550,1753968999270,1753969037687,1753969037765,,,,,38494
93393032958277947764790422529127070495727827857477958239821627938303807136470,1753968999229,1753969037770,1753969051658,1753969037945,1753969051658,,,52428
46456090521098669837738753698943978473134666344727236195219752114354950071029,1753968953431,1753968967453,1753968967495,,,,,14064
54799215131060164353285106854933213712716876024770814381193736189374277467988,1753968958492,1753968967738,1753968992834,1753968967879,1753968992834,,,34341
18652504433728427336683395526351961683039890366462702798944165234871911189544,1753968968728,1753968992654,1753969011482,1753968992722,1753969011482,,,42753
26434325887664701582673964578181890435537298982852503452116200007301351523244,1753968953412,1753968967554,1753968982521,1753968967618,1753968982521,,,29109
24347074249946100207970961799481389898567034614083495402334841014628937101224,1753968968803,1753968991519,1753968991590,,,,,22786
84848048335387889924529769330016458200937552317873953865557487161948396047020,1753968968785,1753968991519,1753969018010,1753968991590,1753969018010,,,49224
88380781218327808472304877655550849007177625315152495902695287558617409876642,1753968999301,1753969042483,1753969051658,1753969042527,1753969051658,,,52357
49175696598192721755846715779234852215613479828757511386594537177538690787613,1753968953385,1753968963038,1753968976589,1753968963182,1753968976589,,,23204
77289808710451109583556152219790079349714172793338332758913806652258435410423,1753968958501,1753968967453,1753968992834,1753968967495,1753968992834,,,34332
109214831557648983380707339082861659262937947501637200702916279277139907191164,1753968958547,1753968977707,1753968977861,,,,,19313
112688570296558998775609258382944089529967654872765035416572266381241436628011,1753968963702,1753968992717,1753969017524,1753968992834,1753969017524,,,53822
159985863311123221020416803334842982865027475014219519429015059409670226682,1753968973937,1753969012658,1753969012739,,,,,38801
20031443227265140356659459440726510958073005254074873696871618160854891586652,1753968989060,1753969022843,1753969022984,,,,,33923
14482775344015967608639603732406008865139835414587298362049052465029768365821,1753968948004,1753968951334,1753968957475,1753968951386,1753968957475,,,9470
3032547273749053287647155227878377756015602539300541942895471885514125113510,1753968953366,1753968961550,1753968972861,1753968961642,1753968972861,,,19495
66777312167757115832111500530951600161717214847379184936042367446050500045500,1753968953432,1753968967738,1753968992834,1753968967879,1753968992834,,,39401
67741256603377684735612247345306248206840713374615483629350329472582949968581,1753968958557,1753968972456,1753968997884,1753968972495,1753968997884,,,39326
11304471895058869498951119474280356973767193972586223665599915139007238882203,1753968968758,1753968992654,1753969011482,1753968992722,1753969011482,,,42724
